Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
MAPK11,Deoxycholic acid,0.3598325,LINCSKD_31604,VCAP,120 h,LINCSCP_94308,HA1E,3.33uM,24h
MAPK11,Dexibuprofen,0.3598385,LINCSKD_31604,VCAP,120 h,LINCSCP_14550,HA1E,10uM,6h
MAPK11,Idebenone,0.35986387,LINCSKD_31604,VCAP,120 h,LINCSCP_239215,MCF7,10uM,6h
MAPK11,MLS003129758,0.35988095,LINCSKD_31604,VCAP,120 h,LINCSCP_60534,VCAP,5uM,24h
MAPK11,D-LACTITOL MONOHYDRATE,0.35990641,LINCSKD_31604,VCAP,120 h,LINCSCP_118868,HT29,10uM,24h
MAPK11,Diflorasone Diacetate,0.35993169,LINCSKD_31604,VCAP,120 h,LINCSCP_44373,PC3,10uM,24h
MAPK11,BRD-K37461197,0.35993367,LINCSKD_31604,VCAP,120 h,LINCSCP_305800,VCAP,5uM,24h
MAPK11,BRD-K46445327,0.35993488,LINCSKD_31604,VCAP,120 h,LINCSCP_7847,A549,10uM,24h
MAPK11,BRD-K07768565,0.35994445,LINCSKD_31604,VCAP,120 h,LINCSCP_310950,VCAP,10uM,6h
MAPK11,Andrographolide,0.35999936,LINCSKD_31604,VCAP,120 h,LINCSCP_123980,HT29,0.37uM,24h
MAPK11,SA-102042,0.36005481,LINCSKD_31604,VCAP,120 h,LINCSCP_38339,MCF7,3uM,6h
MAPK11,Ibutilide,0.36009215,LINCSKD_31604,VCAP,120 h,LINCSCP_175096,YAPC,10uM,24h
MAPK11,Amlexanox,0.36020483,LINCSKD_31604,VCAP,120 h,LINCSCP_169276,YAPC,0.12uM,24h
MAPK11,ML9,0.36024349,LINCSKD_31604,VCAP,120 h,LINCSCP_4241,A549,10uM,24h
MAPK11,Benzylimidazole,0.36029117,LINCSKD_31604,VCAP,120 h,LINCSCP_238345,MCF7,10uM,24h
MAPK11,BRD-K00550058,0.36043022,LINCSKD_31604,VCAP,120 h,LINCSCP_48346,PC3,5uM,24h
MAPK11,282089-49-0,0.36046585,LINCSKD_31604,VCAP,120 h,LINCSCP_33399,MCF7,10uM,24h
MAPK11,Naltrindole,0.36047936,LINCSKD_31604,VCAP,120 h,LINCSCP_13655,HA1E,10uM,24h
MAPK11,TAN-67,0.36048483,LINCSKD_31604,VCAP,120 h,LINCSCP_238075,MCF7,10uM,6h
MAPK11,MLS003129553,0.36049407,LINCSKD_31604,VCAP,120 h,LINCSCP_8314,A549,5uM,24h
MAPK11,AC1LB5IQ,0.36053508,LINCSKD_31604,VCAP,120 h,LINCSCP_189320,A549,10uM,24h
MAPK11,Vicriviroc,0.3605463,LINCSKD_31604,VCAP,120 h,LINCSCP_124948,HT29,10uM,24h
MAPK11,Daidzein,0.36058585,LINCSKD_31604,VCAP,120 h,LINCSCP_56677,VCAP,10uM,24h
MAPK11,Cycloserine,0.36063784,LINCSKD_31604,VCAP,120 h,LINCSCP_1943,A375,10uM,6h
MAPK11,SAN1_014122,0.36064764,LINCSKD_31604,VCAP,120 h,LINCSCP_22323,HEPG2,10uM,6h
MAPK11,Veliparib (ABT-888),0.36071654,LINCSKD_31604,VCAP,120 h,LINCSCP_104416,HELA,0.04uM,24h
MAPK11,BRD-K92302554,0.36072503,LINCSKD_31604,VCAP,120 h,LINCSCP_254019,MCF7,10uM,24h
MAPK11,Cinanserin,0.36075214,LINCSKD_31604,VCAP,120 h,LINCSCP_30275,MCF7,10uM,24h
MAPK11,Irsogladine,0.36075553,LINCSKD_31604,VCAP,120 h,LINCSCP_5777,A549,10uM,24h
MAPK11,BRD-K14502067,0.36076291,LINCSKD_31604,VCAP,120 h,LINCSCP_3135,A375,5uM,24h
MAPK11,BRD-K20200700,0.36076604,LINCSKD_31604,VCAP,120 h,LINCSCP_303263,VCAP,5uM,6h
MAPK11,PCA-4248,0.36077422,LINCSKD_31604,VCAP,120 h,LINCSCP_33553,MCF7,10uM,24h
MAPK11,BRD-K87313043,0.36078105,LINCSKD_31604,VCAP,120 h,LINCSCP_43188,NPC,10uM,24h
MAPK11,SPECTRUM_001095,0.36079706,LINCSKD_31604,VCAP,120 h,LINCSCP_44663,PC3,10uM,24h
MAPK11,Glimepiride,0.36080113,LINCSKD_31604,VCAP,120 h,LINCSCP_290103,VCAP,10uM,24h
MAPK11,BRD-K76999748,0.36083539,LINCSKD_31604,VCAP,120 h,LINCSCP_295673,VCAP,10uM,24h
MAPK11,STK222600,0.36085827,LINCSKD_31604,VCAP,120 h,LINCSCP_239489,MCF7,10uM,24h
MAPK11,BRD-A41986761,0.36090766,LINCSKD_31604,VCAP,120 h,LINCSCP_167001,YAPC,3.33uM,24h
MAPK11,AC1MCT8Q,0.36099213,LINCSKD_31604,VCAP,120 h,LINCSCP_203382,ASC,10uM,24h
MAPK11,BRD-K63828515,0.36110226,LINCSKD_31604,VCAP,120 h,LINCSCP_8254,A549,5uM,24h
MAPK11,paroxetine,0.36113524,LINCSKD_31604,VCAP,120 h,LINCSCP_140548,MCF7,0.04uM,24h
MAPK11,Levcromakalim,0.36122696,LINCSKD_31604,VCAP,120 h,LINCSCP_13893,HA1E,10uM,6h
MAPK11,Nicorandil,0.36132364,LINCSKD_31604,VCAP,120 h,LINCSCP_239352,MCF7,10uM,6h
MAPK11,MLS003129306,0.36137162,LINCSKD_31604,VCAP,120 h,LINCSCP_298919,VCAP,5uM,6h
MAPK11,MLS002276465,0.36142208,LINCSKD_31604,VCAP,120 h,LINCSCP_31085,MCF7,10uM,6h
MAPK11,MLS003126538,0.36148304,LINCSKD_31604,VCAP,120 h,LINCSCP_5331,A549,10uM,6h
MAPK11,AC1N1YO4,0.36148794,LINCSKD_31604,VCAP,120 h,LINCSCP_26064,HT29,10uM,6h
MAPK11,PLX-4720,0.36153436,LINCSKD_31604,VCAP,120 h,LINCSCP_11914,BT20,10uM,6h
MAPK11,AM 281,0.36156337,LINCSKD_31604,VCAP,120 h,LINCSCP_4399,A549,10uM,6h
MAPK11,Dehydroepiandrosterone Acetate,0.36159907,LINCSKD_31604,VCAP,120 h,LINCSCP_13963,HA1E,10uM,6h
MAPK11,BRD-K97717522,0.36168392,LINCSKD_31604,VCAP,120 h,LINCSCP_62832,VCAP,5uM,24h
MAPK11,BRD-K19596098,0.36170268,LINCSKD_31604,VCAP,120 h,LINCSCP_65596,VCAP,10uM,24h
MAPK11,BRD-K12973880,0.36172464,LINCSKD_31604,VCAP,120 h,LINCSCP_65920,VCAP,1uM,24h
MAPK11,PF-04620110,0.36177594,LINCSKD_31604,VCAP,120 h,LINCSCP_92402,HA1E,0.04uM,24h
MAPK11,BRD-K86671899,0.36202913,LINCSKD_31604,VCAP,120 h,LINCSCP_35257,MCF7,10uM,24h
MAPK11,GSK-319347A,0.36208296,LINCSKD_31604,VCAP,120 h,LINCSCP_10577,AGS,5uM,6h
MAPK11,MOXIDECTIN,0.36209933,LINCSKD_31604,VCAP,120 h,LINCSCP_123974,HT29,0.37uM,24h
MAPK11,CHEMBL3183676,0.36218685,LINCSKD_31604,VCAP,120 h,LINCSCP_28326,HT29,10uM,24h
MAPK11,BRD-K44242139,0.3621904,LINCSKD_31604,VCAP,120 h,LINCSCP_48535,PC3,10uM,24h
MAPK11,BRD-K40397365,0.36219447,LINCSKD_31604,VCAP,120 h,LINCSCP_311514,VCAP,10uM,6h
MAPK11,SMR000076922,0.36225349,LINCSKD_31604,VCAP,120 h,LINCSCP_191281,A549,10uM,6h
MAPK11,"8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole",0.36226476,LINCSKD_31604,VCAP,120 h,LINCSCP_56735,VCAP,10uM,6h
MAPK11,BRD-K88058683,0.36228455,LINCSKD_31604,VCAP,120 h,LINCSCP_63417,VCAP,5uM,24h
MAPK11,NSC653260,0.36230214,LINCSKD_31604,VCAP,120 h,LINCSCP_18139,HCC515,10uM,6h
MAPK11,CGS-15943,0.36264541,LINCSKD_31604,VCAP,120 h,LINCSCP_67581,MCF7,20uM,6h
MAPK11,Ipriflavone,0.3626461,LINCSKD_31604,VCAP,120 h,LINCSCP_99091,HA1E,10uM,24h
MAPK11,Glyburide,0.36274416,LINCSKD_31604,VCAP,120 h,LINCSCP_53330,SKMEL1,10uM,6h
MAPK11,BRD-K83316435,0.3627797,LINCSKD_31604,VCAP,120 h,LINCSCP_312057,VCAP,10uM,24h
MAPK11,BRD-K51894281,0.36279927,LINCSKD_31604,VCAP,120 h,LINCSCP_62462,VCAP,5uM,24h
MAPK11,Nafronyl,0.36282535,LINCSKD_31604,VCAP,120 h,LINCSCP_34254,MCF7,10uM,24h
MAPK11,BRD-K82462389,0.36286501,LINCSKD_31604,VCAP,120 h,LINCSCP_62051,VCAP,5uM,24h
MAPK11,BRD-K58745468,0.36289363,LINCSKD_31604,VCAP,120 h,LINCSCP_63891,VCAP,5uM,24h
MAPK11,BRD-K99344911,0.36294199,LINCSKD_31604,VCAP,120 h,LINCSCP_63201,VCAP,5uM,6h
MAPK11,BRD-K12249810,0.363111,LINCSKD_31604,VCAP,120 h,LINCSCP_59734,VCAP,5uM,6h
MAPK11,Latanoprost,0.36319725,LINCSKD_31604,VCAP,120 h,LINCSCP_239161,MCF7,10uM,6h
MAPK11,ACON1_002163,0.36321972,LINCSKD_31604,VCAP,120 h,LINCSCP_271230,PC3,10uM,6h
MAPK11,UNII-Q85IYK36S4,0.3634977,LINCSKD_31604,VCAP,120 h,LINCSCP_354,A375,10uM,24h
MAPK11,BRD-K07951922,0.3635741,LINCSKD_31604,VCAP,120 h,LINCSCP_59952,VCAP,5uM,6h
MAPK11,Hydroflumethiazide,0.3636091,LINCSKD_31604,VCAP,120 h,LINCSCP_137081,MCF7,0.04uM,24h
MAPK11,BRD-K52306726,0.3637291,LINCSKD_31604,VCAP,120 h,LINCSCP_8165,A549,5uM,24h
MAPK11,BRD-K01121544,0.36380482,LINCSKD_31604,VCAP,120 h,LINCSCP_60494,VCAP,5uM,24h
MAPK11,CHEMBL566899,0.36381322,LINCSKD_31604,VCAP,120 h,LINCSCP_15780,HA1E,10uM,24h
MAPK11,WAY-170523,0.36389204,LINCSKD_31604,VCAP,120 h,LINCSCP_52502,SKB,10uM,24h
MAPK11,Naproxen,0.36389563,LINCSKD_31604,VCAP,120 h,LINCSCP_94093,HA1E,3.33uM,24h
MAPK11,BRD-K36928794,0.36390027,LINCSKD_31604,VCAP,120 h,LINCSCP_3312,A375,5uM,24h
MAPK11,MLS002554298,0.36390194,LINCSKD_31604,VCAP,120 h,LINCSCP_45928,PC3,10uM,24h
MAPK11,AC1NWAML,0.36393081,LINCSKD_31604,VCAP,120 h,LINCSCP_169672,YAPC,0.12uM,24h
MAPK11,KU-55933,0.36393467,LINCSKD_31604,VCAP,120 h,LINCSCP_100450,HCC515,1.11uM,24h
MAPK11,ST014147,0.36399801,LINCSKD_31604,VCAP,120 h,LINCSCP_33960,MCF7,10uM,6h
MAPK11,MLS002473918,0.36404207,LINCSKD_31604,VCAP,120 h,LINCSCP_47315,PC3,10uM,24h
MAPK11,CYTO7H11,0.36409794,LINCSKD_31604,VCAP,120 h,LINCSCP_29259,LOVO,10uM,6h
MAPK11,PRE-084,0.36416533,LINCSKD_31604,VCAP,120 h,LINCSCP_262171,NPC,10uM,24h
MAPK11,Y-27632,0.36427254,LINCSKD_31604,VCAP,120 h,LINCSCP_19189,HCC515,10uM,6h
MAPK11,AT-9283,0.36430553,LINCSKD_31604,VCAP,120 h,LINCSCP_168459,YAPC,1.11uM,24h
MAPK11,Metronidazole,0.36431309,LINCSKD_31604,VCAP,120 h,LINCSCP_136801,MCF7,3.33uM,24h
MAPK11,BRD-K97758158,0.3643184,LINCSKD_31604,VCAP,120 h,LINCSCP_62711,VCAP,5uM,24h
MAPK11,2-(Trifluoromethyl)phenothiazine,0.36440058,LINCSKD_31604,VCAP,120 h,LINCSCP_237375,MCF7,10uM,24h
MAPK11,Ketotifen,0.36444634,LINCSKD_31604,VCAP,120 h,LINCSCP_46006,PC3,10uM,6h
MAPK11,BL-074,0.36454002,LINCSKD_31604,VCAP,120 h,LINCSCP_46873,PC3,10uM,24h
MAPK11,BRD-K63922933,0.36460991,LINCSKD_31604,VCAP,120 h,LINCSCP_27564,HT29,5uM,24h
MAPK11,MLS-0351065.0001,0.36466356,LINCSKD_31604,VCAP,120 h,LINCSCP_1074,A375,10uM,24h
MAPK11,"7,8-Dihydro-l-biopterin",0.36471741,LINCSKD_31604,VCAP,120 h,LINCSCP_191521,A549,10uM,6h
MAPK11,BRD-K63874400,0.36473788,LINCSKD_31604,VCAP,120 h,LINCSCP_312340,VCAP,10uM,24h
MAPK11,N6022,0.36478899,LINCSKD_31604,VCAP,120 h,LINCSCP_124755,HT29,0.12uM,24h
MAPK11,BAS 05532738,0.36479128,LINCSKD_31604,VCAP,120 h,LINCSCP_20226,HCC515,10uM,6h
MAPK11,SCH-79797,0.36481692,LINCSKD_31604,VCAP,120 h,LINCSCP_53319,SKMEL1,10uM,6h
MAPK11,Capsaicin,0.36482314,LINCSKD_31604,VCAP,120 h,LINCSCP_44952,PC3,100uM,24h
MAPK11,BRD-A01645196,0.3649182,LINCSKD_31604,VCAP,120 h,LINCSCP_150171,NPC.TAK,10uM,24h
MAPK11,114798-26-4,0.36503176,LINCSKD_31604,VCAP,120 h,LINCSCP_55534,U937,100uM,6h
MAPK11,Quercetin,0.36507995,LINCSKD_31604,VCAP,120 h,LINCSCP_111164,HELA,3.33uM,24h
MAPK11,Iobenguane,0.36518584,LINCSKD_31604,VCAP,120 h,LINCSCP_7709,A549,10uM,6h
MAPK11,PF 3845,0.36521805,LINCSKD_31604,VCAP,120 h,LINCSCP_25588,HT29,10uM,24h
MAPK11,MAYBRIDGE4_003028,0.36522463,LINCSKD_31604,VCAP,120 h,LINCSCP_32681,MCF7,10uM,6h
MAPK11,BRD-K07558380,0.36524805,LINCSKD_31604,VCAP,120 h,LINCSCP_62616,VCAP,5uM,24h
MAPK11,CHEMBL2143694,0.36531789,LINCSKD_31604,VCAP,120 h,LINCSCP_65817,VCAP,10uM,6h
MAPK11,CHEMBL1436585,0.3653214,LINCSKD_31604,VCAP,120 h,LINCSCP_31111,MCF7,10uM,24h
MAPK11,KBIO3_002763,0.36532517,LINCSKD_31604,VCAP,120 h,LINCSCP_56245,VCAP,10uM,24h
MAPK11,Amoxicillin,0.36534984,LINCSKD_31604,VCAP,120 h,LINCSCP_47535,PC3,10uM,24h
MAPK11,AC1L5AAF,0.36539966,LINCSKD_31604,VCAP,120 h,LINCSCP_258741,NEU,10uM,24h
MAPK11,CHEMBL2358136,0.36541101,LINCSKD_31604,VCAP,120 h,LINCSCP_22336,HEPG2,10uM,6h
MAPK11,MEGXM0_000282,0.3654146,LINCSKD_31604,VCAP,120 h,LINCSCP_6134,A549,10uM,24h
MAPK11,BRD-K16026651,0.36549687,LINCSKD_31604,VCAP,120 h,LINCSCP_65778,VCAP,10uM,6h
MAPK11,BRD-K36462169,0.3655414,LINCSKD_31604,VCAP,120 h,LINCSCP_62881,VCAP,5uM,24h
MAPK11,BRD-K80058284,0.36554295,LINCSKD_31604,VCAP,120 h,LINCSCP_8296,A549,5uM,24h
MAPK11,"ANANDAMIDE (20:3,N-6)",0.36562402,LINCSKD_31604,VCAP,120 h,LINCSCP_290492,VCAP,10uM,6h
MAPK11,Tyrphostin AG 538,0.36563596,LINCSKD_31604,VCAP,120 h,LINCSCP_22887,HEPG2,10uM,6h
MAPK11,Perhexiline,0.36566459,LINCSKD_31604,VCAP,120 h,LINCSCP_250563,MCF7,0.01uM,6h
MAPK11,MK 886,0.36567428,LINCSKD_31604,VCAP,120 h,LINCSCP_5724,A549,10uM,24h
MAPK11,BRD-K82814298,0.36574776,LINCSKD_31604,VCAP,120 h,LINCSCP_62053,VCAP,5uM,24h
MAPK11,CGP 57380,0.3658397,LINCSKD_31604,VCAP,120 h,LINCSCP_56562,VCAP,10uM,6h
MAPK11,Loperamide,0.36584762,LINCSKD_31604,VCAP,120 h,LINCSCP_13361,FIBRNPC,10uM,6h
MAPK11,AC1M9EOE,0.36587311,LINCSKD_31604,VCAP,120 h,LINCSCP_30973,MCF7,10uM,24h
MAPK11,BRD-K63494246,0.36597349,LINCSKD_31604,VCAP,120 h,LINCSCP_8372,A549,5uM,24h
MAPK11,BRD-A07407288,0.36605667,LINCSKD_31604,VCAP,120 h,LINCSCP_33962,MCF7,10uM,6h
MAPK11,BRD-K56452877,0.36605786,LINCSKD_31604,VCAP,120 h,LINCSCP_62388,VCAP,5uM,6h
MAPK11,CHEMBL3188086,0.36612279,LINCSKD_31604,VCAP,120 h,LINCSCP_34864,MCF7,5uM,24h
MAPK11,BRD-K79184162,0.36612782,LINCSKD_31604,VCAP,120 h,LINCSCP_27597,HT29,5uM,24h
MAPK11,Cefotaxime,0.36616937,LINCSKD_31604,VCAP,120 h,LINCSCP_34308,MCF7,10uM,24h
MAPK11,Orlistat,0.36620523,LINCSKD_31604,VCAP,120 h,LINCSCP_158932,PC3,3.33uM,24h
MAPK11,BRD-K23958338,0.36621819,LINCSKD_31604,VCAP,120 h,LINCSCP_9008,A549,10uM,24h
MAPK11,Cymarin,0.36627859,LINCSKD_31604,VCAP,120 h,LINCSCP_18369,HCC515,10uM,6h
MAPK11,BRD-K50149017,0.36628431,LINCSKD_31604,VCAP,120 h,LINCSCP_62157,VCAP,5uM,24h
MAPK11,BML-284,0.36630636,LINCSKD_31604,VCAP,120 h,LINCSCP_13350,FIBRNPC,10uM,6h
MAPK11,GDC-0834 (Racemate),0.36632934,LINCSKD_31604,VCAP,120 h,LINCSCP_120956,HT29,0.37uM,24h
MAPK11,BRD-K50351738,0.36636794,LINCSKD_31604,VCAP,120 h,LINCSCP_64782,VCAP,10uM,6h
MAPK11,MLS000860958,0.36638308,LINCSKD_31604,VCAP,120 h,LINCSCP_238553,MCF7,10uM,6h
MAPK11,BRD-K53183074,0.36639229,LINCSKD_31604,VCAP,120 h,LINCSCP_62296,VCAP,5uM,24h
MAPK11,BRD-K95208083,0.36644864,LINCSKD_31604,VCAP,120 h,LINCSCP_3650,A375,10uM,24h
MAPK11,VU0240551,0.36647109,LINCSKD_31604,VCAP,120 h,LINCSCP_4933,A549,10uM,24h
MAPK11,BRD-K89489862,0.36650662,LINCSKD_31604,VCAP,120 h,LINCSCP_63420,VCAP,5uM,24h
MAPK11,BRD-K50748030,0.36651896,LINCSKD_31604,VCAP,120 h,LINCSCP_35219,MCF7,10uM,24h
MAPK11,844499-71-4,0.36662161,LINCSKD_31604,VCAP,120 h,LINCSCP_70591,A375,3.33uM,24h
MAPK11,PIK 75,0.36662752,LINCSKD_31604,VCAP,120 h,LINCSCP_50963,RMGI,0.1uM,6h
MAPK11,Enzastaurin,0.36673682,LINCSKD_31604,VCAP,120 h,LINCSCP_49978,PHH,10uM,24h
MAPK11,Infigratinib,0.36674367,LINCSKD_31604,VCAP,120 h,LINCSCP_129719,JURKAT,0.12uM,24h
MAPK11,BRD-K79873567,0.36685085,LINCSKD_31604,VCAP,120 h,LINCSCP_65065,VCAP,10uM,6h
MAPK11,AC1L24QB,0.36686943,LINCSKD_31604,VCAP,120 h,LINCSCP_27309,HT29,10uM,6h
MAPK11,SMR000217164,0.36692558,LINCSKD_31604,VCAP,120 h,LINCSCP_59040,VCAP,10uM,6h
MAPK11,Alfaxalone,0.36693131,LINCSKD_31604,VCAP,120 h,LINCSCP_4211,A549,10uM,24h
MAPK11,BRD-K76688030,0.3669873,LINCSKD_31604,VCAP,120 h,LINCSCP_302168,VCAP,5uM,24h
MAPK11,BRD-K91836367,0.3670093,LINCSKD_31604,VCAP,120 h,LINCSCP_295932,VCAP,10uM,6h
MAPK11,Fast Scarlet,0.36713222,LINCSKD_31604,VCAP,120 h,LINCSCP_19068,HCC515,10uM,6h
MAPK11,IDOXURIDINE,0.36717727,LINCSKD_31604,VCAP,120 h,LINCSCP_173768,YAPC,0.37uM,24h
MAPK11,ST014366,0.36732504,LINCSKD_31604,VCAP,120 h,LINCSCP_33959,MCF7,10uM,6h
MAPK11,BRD-K55343182,0.3673611,LINCSKD_31604,VCAP,120 h,LINCSCP_60210,VCAP,5uM,24h
MAPK11,GNF-PF-2272,0.36742347,LINCSKD_31604,VCAP,120 h,LINCSCP_59117,VCAP,10uM,6h
MAPK11,ST023431,0.36742658,LINCSKD_31604,VCAP,120 h,LINCSCP_10825,ASC,10uM,24h
MAPK11,STK111867,0.36744268,LINCSKD_31604,VCAP,120 h,LINCSCP_30915,MCF7,10uM,24h
MAPK11,Somatostatin,0.3674959,LINCSKD_31604,VCAP,120 h,LINCSCP_40920,NEU,10uM,24h
MAPK11,TUL_XIX002,0.36751583,LINCSKD_31604,VCAP,120 h,LINCSCP_288100,THP1,1uM,24h
MAPK11,SA-1920890,0.36753779,LINCSKD_31604,VCAP,120 h,LINCSCP_38346,MCF7,10uM,6h
MAPK11,Rifampicin,0.36755316,LINCSKD_31604,VCAP,120 h,LINCSCP_212120,HA1E,10uM,6h
MAPK11,BRD-K89364593,0.36768101,LINCSKD_31604,VCAP,120 h,LINCSCP_298845,VCAP,5uM,24h
MAPK11,ABT737,0.36772167,LINCSKD_31604,VCAP,120 h,LINCSCP_70117,A375,0.12uM,24h
MAPK11,BAS 02859604,0.3677906,LINCSKD_31604,VCAP,120 h,LINCSCP_16302,HA1E,10uM,6h
MAPK11,CHEMBL2362639,0.3678097,LINCSKD_31604,VCAP,120 h,LINCSCP_28130,HT29,5uM,24h
MAPK11,(+)-Tranylcypromine,0.36796613,LINCSKD_31604,VCAP,120 h,LINCSCP_43516,NPC,10uM,24h
MAPK11,CHEMBL1884008,0.36800784,LINCSKD_31604,VCAP,120 h,LINCSCP_47149,PC3,10uM,24h
MAPK11,Ercalcitriol,0.36802025,LINCSKD_31604,VCAP,120 h,LINCSCP_125320,HT29,10uM,24h
MAPK11,BRD-K32568627,0.36804255,LINCSKD_31604,VCAP,120 h,LINCSCP_16814,HA1E,10uM,6h
MAPK11,AN-465/42886295,0.36810581,LINCSKD_31604,VCAP,120 h,LINCSCP_2087,A375,10uM,6h
MAPK11,Aminosalicylic acid,0.3681526,LINCSKD_31604,VCAP,120 h,LINCSCP_125130,HT29,1.11uM,24h
MAPK11,SCHEMBL17378613,0.36823641,LINCSKD_31604,VCAP,120 h,LINCSCP_151609,PC3,1.11uM,24h
MAPK11,BRD-K99842945,0.36826026,LINCSKD_31604,VCAP,120 h,LINCSCP_49067,PC3,10uM,24h
MAPK11,Pala,0.36827416,LINCSKD_31604,VCAP,120 h,LINCSCP_54460,SW948,80uM,6h
MAPK11,2-Chloroadenosine,0.36827602,LINCSKD_31604,VCAP,120 h,LINCSCP_58187,VCAP,10uM,24h
MAPK11,MLS003129584,0.36834351,LINCSKD_31604,VCAP,120 h,LINCSCP_60634,VCAP,5uM,24h
MAPK11,GSK-1070916,0.36837822,LINCSKD_31604,VCAP,120 h,LINCSCP_164582,SKL.C,3.33uM,24h
MAPK11,BRD-K60011163,0.36843714,LINCSKD_31604,VCAP,120 h,LINCSCP_303338,VCAP,5uM,6h
MAPK11,MLS000862515,0.36844235,LINCSKD_31604,VCAP,120 h,LINCSCP_5539,A549,10uM,6h
MAPK11,Azacitidine,0.36849788,LINCSKD_31604,VCAP,120 h,LINCSCP_94941,HA1E,0.04uM,24h
MAPK11,BRD-K62283710,0.36850798,LINCSKD_31604,VCAP,120 h,LINCSCP_60311,VCAP,5uM,6h
MAPK11,Acitretin,0.36853643,LINCSKD_31604,VCAP,120 h,LINCSCP_32719,MCF7,10uM,6h
MAPK11,Carbinoxamine,0.36856276,LINCSKD_31604,VCAP,120 h,LINCSCP_26773,HT29,10uM,6h
MAPK11,Periplocymarin,0.36860162,LINCSKD_31604,VCAP,120 h,LINCSCP_56731,VCAP,10uM,6h
MAPK11,CHEMBL111532,0.36862377,LINCSKD_31604,VCAP,120 h,LINCSCP_206939,FIBRNPC,10uM,24h
MAPK11,BRD-K26822808,0.36865526,LINCSKD_31604,VCAP,120 h,LINCSCP_7802,A549,10uM,24h
MAPK11,BRD-K07516181,0.36886973,LINCSKD_31604,VCAP,120 h,LINCSCP_63335,VCAP,5uM,24h
MAPK11,SMR000024485,0.36888007,LINCSKD_31604,VCAP,120 h,LINCSCP_267593,PC3,10uM,24h
MAPK11,BRD-K09641927,0.36895932,LINCSKD_31604,VCAP,120 h,LINCSCP_61193,VCAP,5uM,24h
MAPK11,GW-0742,0.36900166,LINCSKD_31604,VCAP,120 h,LINCSCP_180408,A375,10uM,6h
MAPK11,Fluconazole,0.36912655,LINCSKD_31604,VCAP,120 h,LINCSCP_191746,A549,10uM,24h
MAPK11,CTK8H3236,0.36912677,LINCSKD_31604,VCAP,120 h,LINCSCP_18089,HCC515,10uM,6h
MAPK11,Meadacid,0.36937483,LINCSKD_31604,VCAP,120 h,LINCSCP_14167,HA1E,10uM,24h
MAPK11,Mesoridazine,0.36939487,LINCSKD_31604,VCAP,120 h,LINCSCP_33675,MCF7,10uM,6h
MAPK11,PHA-665752,0.36939571,LINCSKD_31604,VCAP,120 h,LINCSCP_145042,MDAMB231,3.33uM,3h
MAPK11,Gly-Gly-Palo,0.36940923,LINCSKD_31604,VCAP,120 h,LINCSCP_21180,HCT116,80uM,6h
MAPK11,CHEMBL1616521,0.36943405,LINCSKD_31604,VCAP,120 h,LINCSCP_238276,MCF7,10uM,24h
MAPK11,BRD-K26684619,0.36945102,LINCSKD_31604,VCAP,120 h,LINCSCP_55369,U937,10uM,6h
MAPK11,AZELAIC ACID,0.36946494,LINCSKD_31604,VCAP,120 h,LINCSCP_102685,HELA,0.12uM,24h
MAPK11,L-Sulforaphane,0.36956443,LINCSKD_31604,VCAP,120 h,LINCSCP_157596,PC3,3.33uM,24h
MAPK11,BRD-K59939374,0.36957573,LINCSKD_31604,VCAP,120 h,LINCSCP_203709,ASC,10uM,24h
MAPK11,COT Inhibitor-2,0.36966592,LINCSKD_31604,VCAP,120 h,LINCSCP_83138,ASC.C,0.12uM,24h
MAPK11,U-0126,0.3697102,LINCSKD_31604,VCAP,120 h,LINCSCP_20531,HCC515,10uM,6h
MAPK11,MLS003129492,0.36973653,LINCSKD_31604,VCAP,120 h,LINCSCP_42949,NPC,10uM,24h
MAPK11,Luteolin,0.36974733,LINCSKD_31604,VCAP,120 h,LINCSCP_254204,MCF7,0.5uM,24h
MAPK11,4-[1-(2-Thienyl)cyclohexyl]morpholine,0.3697513,LINCSKD_31604,VCAP,120 h,LINCSCP_263411,NPC,10uM,24h
MAPK11,Vanoxerine,0.36979583,LINCSKD_31604,VCAP,120 h,LINCSCP_90157,HA1E,0.12uM,24h
MAPK11,Strophanthidin,0.36981293,LINCSKD_31604,VCAP,120 h,LINCSCP_18136,HCC515,10uM,6h
MAPK11,BRD-K05475237,0.36982075,LINCSKD_31604,VCAP,120 h,LINCSCP_59731,VCAP,5uM,6h
MAPK11,9-Epiquinine,0.36982083,LINCSKD_31604,VCAP,120 h,LINCSCP_175624,YAPC,1.11uM,24h
MAPK11,BRD-K63801873,0.36998916,LINCSKD_31604,VCAP,120 h,LINCSCP_33897,MCF7,10uM,24h
MAPK11,Eicosatrienoic acid (20:3 n-3),0.37001526,LINCSKD_31604,VCAP,120 h,LINCSCP_11461,ASC,10uM,24h
MAPK11,BRD-K71006572,0.37003052,LINCSKD_31604,VCAP,120 h,LINCSCP_49166,PC3,10uM,6h
MAPK11,MLS002607683,0.37003296,LINCSKD_31604,VCAP,120 h,LINCSCP_268178,PC3,10uM,24h
MAPK11,BRD-K85540993,0.37009992,LINCSKD_31604,VCAP,120 h,LINCSCP_59808,VCAP,5uM,6h
